interface_id,priority,level_1_module,level_2_module,level_3_module,interface_name,http_method,api_path,document_path,doc_status,tested_status,tested_date,tested_by,requires_real_credential,has_sample_response,matches_old_db,usable_for_phase_1,notes
LX-A4E9258A3B23,P2,采购,,,创建待采购的采购计划,POST,/erp/sc/routing/data/local_inventory/createPurchasePlan,/docs/Purchase/createPurchasePlan.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-B70161F2CA8D,P1,采购,,,查询供应商列表,POST,/erp/sc/data/local_inventory/supplier,/docs/Purchase/Supplier.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-96F32A1090F0,P0,采购,,,查询加工计划列表,POST,/basicOpen/openapi/workOrder/processPlanList,/docs/Warehouse/WorkOrderPlanList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-9BF4536568D4,P0,采购,,,查询委外订单列表,POST,/erp/sc/routing/purchase/purchaseOutsourceOrder/getOrders,/docs/Purchase/getOrders.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D332F931885E,P0,采购,,,查询采购单列表,POST,/erp/sc/routing/data/local_inventory/purchaseOrderList,/docs/Purchase/PurchaseOrderList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-B31DFDC39206,P0,采购,,,查询采购变更单列表,POST,/erp/sc/routing/purchase/purchaseChangeOrder/changeOrderList,/docs/Purchase/changeOrderList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-223398DA3539,P1,采购,,,查询采购方列表,POST,/erp/sc/routing/data/purchaser/lists,/docs/Purchase/purchaserLists.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-03B82747B50A,P1,采购,,,查询采购计划列表,POST,/erp/sc/routing/data/local_inventory/getPurchasePlans,/docs/Purchase/getPurchasePlans.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-853A6501F0BF,P0,采购,,,查询采购退货单列表,POST,/erp/sc/routing/purchase/purchase_return_order/getPurchaseReturnOrderList,/docs/Purchase/getPurchaseReturnOrderList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D181D27E9336,P2,采购,,,添加/修改供应商,POST,/erp/sc/routing/storage/supplier/edit,/docs/Purchase/SupplierEdit.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-0B7D3781D062,P2,采购,,,添加采购单物流信息,POST,/erp/sc/routing/purchase/purchase/addLogistics,/docs/Purchase/addLogistics.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-5CD66DB6C0A0,P2,采购,,,编辑采购单备注,POST,/basicOpen/purchase/orderModifyRemark,/docs/Purchase/OrderModifyRemark.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-09D9FC0B390B,P2,采购,,,编辑采购计划备注（批量）,POST,/basicOpen/purchase/planModifyRemark,/docs/Purchase/PlanModifyRemark.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-583232734D6F,P2,采购,,,采购单下单,POST,/erp/sc/routing/purchase/purchase/setOrders,/docs/Purchase/SetOrders.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-500C4287A05E,P3,采购,,,采购单整单结束到货,POST,/basicOpen/purchase/setOrderFinish,/docs/Purchase/setOrderFinish.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-2077895D6B9A,P2,销售,Listing,,Listing删除商品标签,POST,/basicOpen/listingManage/removeListingAndTag,/docs/Sale/DeleteGoodsTag.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-C79145A7BD7A,P3,销售,Listing,,Listing新增商品标签,POST,/basicOpen/listingManage/bindListingAndTag,/docs/Sale/AddGoodsTag.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-76CFCB697A50,P2,销售,Listing,,修改B2B价格,POST,/basicOpen/b2bPrice/modifyPrice,/docs/Sale/b2bPriceModifyPrice.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-06BDDD3B9762,P2,销售,Listing,,删除Listing标签,POST,/basicOpen/globalTag/listing/removeTag,/docs/Sale/globalTagRemoveTag.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-A96852EA632C,P2,销售,Listing,,批量修改Listing价格,POST,/erp/sc/listing/ProductPricing/pricingSubmit,/docs/Sale/pricingSubmit.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-04A6C56A7729,P2,销售,Listing,,批量添加/编辑Listing配对,POST,/erp/sc/storage/product/link,/docs/Sale/Productlink.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-EB69D6DC93FB,P0,销售,Listing,,查询Listing操作日志列表,POST,/basicOpen/listingManage/listingOperateLog/pageList,/docs/Sale/listingOperateLogPageList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-71422945ADAC,P0,销售,Listing,,查询Listing标签列表,POST,/basicOpen/globalTag/listing/page/list,/docs/Sale/globalTagPageList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-80C0100C2D4F,P2,销售,Listing,,查询Listing标记标签列表,POST,/basicOpen/listingManage/queryListingRelationTagList,/docs/Sale/queryListingRelationTagList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D806EDEB25E4,P1,销售,Listing,,查询调价队列,POST,/basicOpen/module/adjustPrice/AdjustPriceManual,/docs/Sale/adjustPriceAdjustPriceManual.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-1C246F17173F,P2,销售,Listing,,添加Listing标签,POST,/basicOpen/globalTag/listing/addTag,/docs/Sale/globalTagAddTag.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-DA41D6369A41,P2,销售,Listing,,解除Listing配对,POST,/basicOpen/listingManage/unLinkListingPairs,/docs/Sale/UnlinkListing.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-F560D3DA6DF1,P0,销售,促销管理,,查询优惠券详情+listing+订单(批量),POST,/promotionApi/open/promotion/couponAllDetailBatch,/docs/Sale/promotionCouponAllDetailBatch.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-324AF6B69AEF,P0,销售,促销管理,,查询会员折扣or价格折扣详情+listing+订单(批量),POST,/promotionApi/open/promotion/primeDiscountAllDetailBatch,/docs/Sale/promotionPrimeDiscountAllDetailBatch.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-2EDE9B89E52C,P1,销售,促销管理,,查询促销活动列表-优惠券,POST,/basicOpen/promotionalActivities/coupon/list,/docs/Sale/promotionalActivitiesCouponList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-4D53DF8CE668,P1,销售,促销管理,,查询促销活动列表-会员折扣/价格折扣,POST,/basicOpen/promotionalActivities/vipDiscount/list,/docs/Sale/promotionalActivitiesVipDiscountList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-14EF57136BD3,P1,销售,促销管理,,查询促销活动列表-秒杀,POST,/basicOpen/promotionalActivities/secKill/list,/docs/Sale/promotionalActivitiesSecKillList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-1DC5C91C2FE2,P1,销售,促销管理,,查询促销活动列表-管理促销,POST,/basicOpen/promotionalActivities/manage/list,/docs/Sale/promotionalActivitiesManageList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D1E4B7906B42,P0,销售,促销管理,,查询商品折扣列表,POST,/basicOpen/promotion/listingList,/docs/Sale/promotionListingList.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-03449E2EC06C,P0,销售,促销管理,,查询商品折扣详情-列表-优惠卷,POST,/basicOpen/promotion/listingDetailCoupon,/docs/Sale/promotionListingDetailCoupon.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-FE476B81237F,P0,销售,促销管理,,查询商品折扣详情-列表-会员折扣,POST,/basicOpen/promotion/listingDetailPrimeDiscount,/docs/Sale/promotionListingDetailPrimeDiscount.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-A404B2104669,P0,销售,促销管理,,查询商品折扣详情-列表-秒杀,POST,/basicOpen/promotion/listingDetailSecKill,/docs/Sale/promotionListingDetailSecKill.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-020A91A14B42,P0,销售,促销管理,,查询商品折扣详情-列表-管理促销,POST,/basicOpen/promotion/listingDetailManage,/docs/Sale/promotionListingDetailManage.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-72966FDD4C29,P0,销售,促销管理,,查询秒杀详情+listing+订单(批量),POST,/promotionApi/open/promotion/secKillAllDetailBatch,/docs/Sale/promotionSecKillAllDetailBatch.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-D92C9E37C544,P0,销售,促销管理,,查询管理促销详情+listing+订单(批量),POST,/promotionApi/open/promotion/managementAllDetailBatch,/docs/Sale/promotionManagementAllDetailBatch.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-C76D747AD0DA,P0,销售,刊登管理,,刊登管理-获取指定 productType 的 JSON Schema,POST,/basicOpen/openapi/publish/manage/getProductType,/docs/Sale/PublishManageGetProductType.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-074FA24909F1,P1,销售,刊登管理,,刊登管理-获取运费模板,POST,/basicOpen/openapi/publish/manage/getMerchantShippingGroup,/docs/Sale/GetMerchantShippingGroup.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-7D621DDB5AD5,P2,销售,平台订单,,SC订单-设置订单备注,POST,/basicOpen/platformOrder/scOrder/setRemark,/docs/Sale/ScOrderSetRemark.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-EFB08467128D,P3,销售,平台订单,,多渠道订单-交易明细,POST,/basicOpen/openapi/salesOrder/multi-channel/list/transaction,/docs/Sale/MutilChannelTransactionDetail.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
LX-8FB1CC9572F0,P3,销售,自发货管理,,导入面单,POST,/basicOpen/selfShipmentOrder/importLabel,/docs/Sale/UploadTracking.md,文档已收录,未验证,,,是,未确认,未确认,待评估,默认未实测；接入前需确认账号权限、分页、频控、字段、数据范围与错误码。
