interface_id,level_1_module,level_2_module,level_3_module,interface_name,document_title,document_path,http_method,api_path,purpose,token_bucket_capacity,directory_chain,system_modules,remarks,is_read,is_write,has_side_effect,priority,phase_one,pagination_method,max_page_size_or_length,returns_total,supports_incremental_sync,incremental_time_fields,max_query_range,recommended_sync_strategy,filter_action,filter_reason
LX-4A130F7050E6,多平台,财务,Lazada财务,回款明细-LazadaPayout,回款明细-LazadaPayout,/docs/Finance/lazadaPayoutList.md,POST,/basicOpen/finance/lazada/payout/list,回款明细-LazadaPayout,1,多平台 / 财务 / Lazada财务 / 回款明细-Lazada,财务,,否,否,否,P1,否,offset/length,200,是,是,"endDate, startDate, timeType",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Lazada
LX-12A2A67A207B,多平台,财务,Shopee财务,回款明细-ShopeePayout,回款明细-ShopeePayout,/docs/Finance/shopeePayoutList.md,POST,/basicOpen/finance/shopee/payout/list,回款明细-ShopeePayout,1,多平台 / 财务 / Shopee财务 / 回款明细-Shopee,财务,,否,否,否,P1,否,offset/length,200,是,是,"currencyCode, endDate, startDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shopee
LX-DE9D2EFB4D37,多平台,财务,SHEIN代运营财务,查询Shein代运营回款明细列表,查询Shein代运营回款明细列表,/docs/MultiPlatform/SheinFullManagedPayoutList.md,POST,/basicOpen/multiplatformFinance/shein/full-managed/payout/list,对应系统【财务】>【SHEIN代运营】>【回款明细】数据。,1,多平台 / 财务 / SHEIN代运营财务 / 查询Shein代运营回款明细列表,"财务, 运营",,是,否,否,P1,否,offset/length,200,是,是,"startDate, endDate, timeType, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shein
LX-C50BE3C80987,多平台,财务,SHEIN代运营财务,查询Shein代运营收支明细列表,查询Shein代运营收支明细列表,/docs/MultiPlatform/SheinFullManagedSalesSettlementList.md,POST,/basicOpen/multiplatformFinance/sheinFullManaged/salesSettlement/list,对应系统【财务】>【SHEIN代运营】>【账单明细】>【收支明细】数据。,1,多平台 / 财务 / SHEIN代运营财务 / 查询Shein代运营收支明细列表,"财务, 运营",,是,否,否,P1,否,offset/length,200,是,是,"endDate, sortField, startDate, timeType",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shein
LX-1AEABDB5A416,多平台,财务,SHEIN代运营财务,查询Shein代运营补扣款明细列表,查询Shein代运营补扣款明细列表,/docs/MultiPlatform/sheinFullManagedAdjustmentSettlementList.md,POST,/basicOpen/multiplatformFinance/shein/full-managed/adjustment-settlement/list,对应系统【财务】>【SHEIN代运营】>【账单明细】>【补扣款明细】数据。,1,多平台 / 财务 / SHEIN代运营财务 / 查询Shein代运营补扣款明细列表,"财务, 运营",,是,否,否,P1,否,offset/length,200,是,是,"startDate, endDate, timeType, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shein
LX-81629DDA1B88,多平台,财务,美客多财务,美客多账单明细,美客多账单明细,/docs/MultiPlatform/MercadoBillList.md,POST,/basicOpen/multiplatformFinance/mercado/bill/list,查询美客多账单明细，对应系统【财务】>【MercadoLibre】>【账单明细】数据。,1,多平台 / 财务 / 美客多财务 / 美客多账单明细,财务,,否,否,否,P1,否,offset/length,200,是,是,"startDate, endDate, sortField",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Mercado
LX-61CA08C2A0B0,多平台,财务,Lazada财务,账单明细-LazadaSettlement,账单明细-LazadaSettlement,/docs/Finance/lazadaSettlementList.md,POST,/basicOpen/finance/lazada/settlement/list,账单明细-LazadaSettlement,1,多平台 / 财务 / Lazada财务 / 账单明细-Lazada,财务,,否,否,否,P1,否,offset/length,200,是,是,"endDate, startDate, timeType",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Lazada
LX-9BC7C0FC1FF2,多平台,财务,Shopee财务,账单明细-ShopeeAdjustment,账单明细-ShopeeAdjustment,/docs/Finance/shopeeAdjustmentList.md,POST,/basicOpen/finance/shopee/adjustment/list,账单明细-ShopeeAdjustment,1,多平台 / 财务 / Shopee财务 / 账单明细-ShopeeAdjustment,财务,,否,否,否,P1,否,offset/length,200,是,是,"currencyCode, endDate, startDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shopee
LX-7A37661DCA50,多平台,财务,Shopee财务,账单明细-ShopeeIncome,账单明细-ShopeeIncome,/docs/Finance/shopeeIncomeList.md,POST,/basicOpen/finance/shopee/income/list,账单明细-ShopeeIncome,1,多平台 / 财务 / Shopee财务 / 账单明细-ShopeeIncome,财务,,否,否,否,P1,否,offset/length,200,是,是,"currencyCode, endDate, startDate",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Shopee
LX-A7F6D3992956,客服,,,查询评价管理 1-3星Feedback列表,查询评价管理 1-3星Feedback列表,/docs/Service/FeedbackListMws.md,POST,/erp/sc/cs/feedback/listMws,查询评价管理 1-3星Feedback列表,1,客服 / 查询评价管理-1-3星Feedback列表,"Amazon, 售后",,是,否,否,P1,否,offset/length,,是,是,"start_date, end_date",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-2DB33EF69D2A,客服,,,查询评价管理-Review,查询评价管理-Review,/docs/Service/review.md,POST,/erp/sc/v2/data/mws/reviews,查询评价管理-Review,1,客服 / 查询评价管理-Review,售后,,是,否,否,P1,否,offset/length,,是,是,"start_date, end_date, date_field",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-9A3D1D8B2F7F,客服,,,查询评论管理 - Review(新),查询评论管理 - Review(新),/docs/Service/reviewV2.md,POST,/basicOpen/openapi/service/v3/data/mws/reviews,查询评论管理 - Review(新),1,客服 / 查询评价管理-Review(新),售后,,是,否,否,P1,否,offset/length,200,是,是,"date_field, start_date, end_date, review_modified_status",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-A80B42AB7531,广告,,,操作日志（新）,操作日志（新）,/docs/newAd/apiLogStandard.md,POST,/pb/openapi/newad/apiLogStandard,操作日志（新）,10,广告 / 操作日志（新）,广告,,否,否,否,P3,否,offset/length,,是,是,"start_date, end_date",间隔不能超过一个月,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-7B74822BC7D8,广告,分析,,广告分析-关键词分析,广告分析-关键词分析,/docs/newAd/report/AdAnalyzeKeyword.md,POST,/basicOpen/adReport/analyze/keyword,以关键词文本（keywordText）为维度聚合 SP / SB 广告指标。支持通过 ASIN / MSKU 反查所关联广告组下的关键词、进行聚合。,1,广告 / 分析 / 广告分析-关键词分析,"Amazon, 广告, 产品",,否,否,否,P1,否,page/limit,1000,是,是,"startDate, endDate",最大跨度31天,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-32B0211085C2,广告,分析,,广告分析-搜索词分析,广告分析-搜索词分析,/docs/newAd/report/AdAnalyzeSearchTerm.md,POST,/basicOpen/adReport/analyze/searchTerm,以搜索词（query）为维度聚合 SP / SB 广告指标。支持通过 ASIN / MSKU 反查所关联广告组下的搜索词、进行聚合。,1,广告 / 分析 / 广告分析-搜索词分析,"Amazon, 广告, 产品",,否,否,否,P1,否,page/limit,1000,是,是,"startDate, endDate",最大跨度31天,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-99DE9196BEAB,广告,基础数据,,SB否定关键词,SB否定关键词,/docs/newAd/baseData/hsaNegativeKeywords.md,POST,/pb/openapi/newad/hsaNegativeKeywords,SB否定关键词,10,广告 / 基础数据 / SB否定关键词,广告,,否,否,否,P3,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-DC99443FEE80,广告,基础数据,,SB否定商品投放,SB否定商品投放,/docs/newAd/baseData/hsaNegativeTargets.md,POST,/pb/openapi/newad/hsaNegativeTargets,SB否定商品投放,10,广告 / 基础数据 / SB否定商品投放,广告,,否,否,否,P3,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-B1DDA380B49A,广告,基础数据,,SB广告创意,SB广告创意,/docs/newAd/baseData/sbAdHasProductAds.md,POST,/pb/openapi/newad/hsaProductAds,SB广告创意,10,广告 / 基础数据 / SB广告创意,"广告, 产品",,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-AE3D4AE5923A,广告,基础数据,,SB广告活动,SB广告活动,/docs/newAd/baseData/hsaCampaigns.md,POST,/pb/openapi/newad/hsaCampaigns,SB广告活动,10,广告 / 基础数据 / SB广告活动,广告,,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-5D8D390AB316,广告,基础数据,,SB广告的投放,SB广告的投放,/docs/newAd/baseData/sbTargeting.md,POST,/pb/openapi/newad/sbTargeting,SB广告的投放,10,广告 / 基础数据 / SB广告的投放,广告,,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-E5CEAED0EF1C,广告,基础数据,,SB广告组,SB广告组,/docs/newAd/baseData/hsaAdGroups.md,POST,/pb/openapi/newad/hsaAdGroups,SB广告组,10,广告 / 基础数据 / SB广告组,广告,,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-9712027ED36A,广告,基础数据,,SD否定商品定位,SD否定商品定位,/docs/newAd/baseData/sdNegativeTargets.md,POST,/pb/openapi/newad/sdNegativeTargets,SD否定商品定位,10,广告 / 基础数据 / SD否定商品定位,广告,,否,否,否,P3,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-E03740968D3D,广告,基础数据,,SD商品定位,SD商品定位,/docs/newAd/baseData/sdTargets.md,POST,/pb/openapi/newad/sdTargets,SD商品定位,10,广告 / 基础数据 / SD商品定位,广告,,否,否,否,P3,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-C1DB5C9E8689,广告,基础数据,,SD广告商品,SD广告商品,/docs/newAd/baseData/sdProductAds.md,POST,/pb/openapi/newad/sdProductAds,SD广告商品,10,广告 / 基础数据 / SD广告商品,"广告, 产品",,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-8886AA112D0B,广告,基础数据,,SD广告活动,SD广告活动,/docs/newAd/baseData/sdCampaigns.md,POST,/pb/openapi/newad/sdCampaigns,SD广告活动,10,广告 / 基础数据 / SD广告活动,广告,,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-7AFEB8F0F72E,广告,基础数据,,SD广告组,SD广告组,/docs/newAd/baseData/sdAdGroups.md,POST,/pb/openapi/newad/sdAdGroups,SD广告组,10,广告 / 基础数据 / SD广告组,广告,,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-9876BC615E36,广告,基础数据,,SP关键词,SP关键词,/docs/newAd/baseData/spKeywords.md,POST,/pb/openapi/newad/spKeywords,SP关键词,10,广告 / 基础数据 / SP关键词,广告,,否,否,否,P3,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-2990FD9F2130,广告,基础数据,,SP否定投放,SP否定投放,/docs/newAd/baseData/spNegativeTargetsOrKeywords.md,POST,/pb/openapi/newad/spNegativeTargetsOrKeywords,SP否定投放,10,广告 / 基础数据 / SP否定投放,广告,,否,否,否,P3,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-0DA11D7BA5E8,广告,基础数据,,SP商品定位,SP商品定位,/docs/newAd/baseData/spTargets.md,POST,/pb/openapi/newad/spTargets,SP商品定位,10,广告 / 基础数据 / SP商品定位,广告,,否,否,否,P3,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-D829D61656DF,广告,基础数据,,SP广告商品,SP广告商品,/docs/newAd/baseData/spProductAds.md,POST,/pb/openapi/newad/spProductAds,SP广告商品,10,广告 / 基础数据 / SP广告商品,"广告, 产品",,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-AC04F2FEE378,广告,基础数据,,SP广告活动,SP广告活动,/docs/newAd/baseData/spCampaigns.md,POST,/pb/openapi/newad/spCampaigns,注：小时数据来源于Amazon Marketing Stream，只提供授权后的；因亚马逊会修正数据，小时和天数据可能会存在差异。,10,广告 / 基础数据 / SP广告活动,"Amazon, 广告",,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-406619228BA7,广告,基础数据,,SP广告组,SP广告组,/docs/newAd/baseData/spAdGroups.md,POST,/pb/openapi/newad/spAdGroups,SP广告组,10,广告 / 基础数据 / SP广告组,广告,,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-D4CCE5E32FEF,广告,基础数据,,广告组合,广告组合,/docs/newAd/baseData/portfolios.md,POST,/pb/openapi/newad/portfolios,广告组合,10,广告 / 基础数据 / 广告组合,广告,,否,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-DA80CC5D8249,广告,基础数据,,查询广告账号列表,查询广告账号列表,/docs/newAd/baseData/dspAccountList.md,POST,/basicOpen/baseData/account/list,查询广告账号列表,10,广告 / 基础数据 / 查询广告账号列表,广告,,是,否,否,P1,否,offset/length,,是,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-48768797B0AD,广告,广告管理,,SP广告否定投放（ASIN）,SP广告否定投放（ASIN）,/docs/newAd/report/SpAddNegativeTargets.md,POST,/basicOpen/adReport/spTarget/addNegativeTargets,支持广告活动层级和广告组层级，一次最多1000个否定ASIN,1,广告 / 广告管理 / 添加SP否定商品,"Amazon, 广告",,否,否,否,P1,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-D0C19BD07910,广告,广告管理,,SP广告否定词归档,SP广告否定词归档,/docs/newAd/report/SpArchiveNegatives.md,POST,/basicOpen/adReport/spTarget/archiveNegatives,支持否定关键词和否定ASIN混合归档，总数不超过1000,1,广告 / 广告管理 / 归档SP否定投放,"Amazon, 广告",,否,否,否,P1,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-4F932AB13FCE,广告,广告管理,,SP广告添加关键词,SP广告添加关键词,/docs/newAd/report/SpAddKeywords.md,POST,/basicOpen/adReport/spTarget/addKeywords,支持批量操作，一次最多1000个关键词,1,广告 / 广告管理 / 添加SP关键词,广告,,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-9B2B325174AF,广告,广告管理,,SP广告添加否定关键词,SP广告添加否定关键词,/docs/newAd/report/SpAddNegativeKeywords.md,POST,/basicOpen/adReport/spTarget/addNegativeKeywords,支持广告活动层级和广告组层级，一次最多1000个否定关键词,1,广告 / 广告管理 / 添加SP否定关键词,广告,,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-77D84796C284,广告,广告管理,,修改SB关键词,修改SB关键词,/docs/newAd/adReportManagePutSbKeyword.md,POST,/basicOpen/adReport/manage/putSbKeyword,支持批量修改SB关键词的状态、竞价及分时策略基准值。,1,广告 / 广告管理 / 修改SB关键词,广告,,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-68F78F02925A,广告,广告管理,,修改SB商品投放,修改SB商品投放,/docs/newAd/adReportManagePutSbTarget.md,POST,/basicOpen/adReport/manage/putSbTarget,支持批量修改SB商品投放的状态、竞价及分时策略基准值。,1,广告 / 广告管理 / 修改SB商品投放,广告,,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-A086D2CBB4EC,广告,广告管理,,修改SB广告活动,修改SB广告活动,/docs/newAd/adReportManagePutSbCampaign.md,POST,/basicOpen/adReport/manage/putSbCampaign,支持批量修改SB广告活动的状态、预算、分时策略基准值及竞价配置。,1,广告 / 广告管理 / 修改SB广告活动,广告,,否,是,是,P2,否,其他,,否,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-62DA50F7AD5B,广告,广告管理,,修改SB广告组,修改SB广告组,/docs/newAd/adReportManagePutSbAdGroup.md,POST,/basicOpen/adReport/manage/putSbAdGroup,支持批量修改SB广告组的状态。,1,广告 / 广告管理 / 修改SB广告组,广告,,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-852FFA5E34CB,广告,广告管理,,修改SP广告活动和广告位,修改SP广告活动和广告位,/docs/newAd/adReportManagePutSpCampaign.md,POST,/basicOpen/adReport/manage/putSpCampaign,支持调整SP广告活动的竞价策略、预算、广告位等配置,1,广告 / 广告管理 / 修改SP广告活动和广告位,广告,,否,是,是,P2,否,其他,,否,否,,,按店铺循环 + 分页,删除,广告 模块为非 Walmart 目标平台模块
LX-9013709AEFEC,广告,广告管理,,修改广告商品状态,修改广告商品状态,/docs/newAd/adReportManagePutSpProductAds.md,POST,/basicOpen/adReport/manage/putSpProductAds,支持批量调整SP广告商品的启用/暂停状态，单次最多1000个,1,广告 / 广告管理 / 修改广告商品状态,"广告, 产品",,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-A59140DD8234,广告,广告管理,,调整sp关键词,调整sp关键词,/docs/newAd/adReportManagePutSpKeyword.md,POST,/adReport/manage/putSpKeyword,调整sp关键词,1,广告 / 广告管理 / 修改SP关键词,广告,,否,否,否,P3,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-BB33A112C1A5,广告,广告管理,,调整sp商品投放,调整sp商品投放,/docs/newAd/adReportManagePutSpTarget.md,POST,/adReport/manage/putSpTarget,调整sp商品投放,1,广告 / 广告管理 / 修改SP商品投放,广告,,否,否,否,P3,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-BAB1AFEA4490,广告,广告管理,,调整sp广告组,调整sp广告组,/docs/newAd/adReportManagePutSpAdGroup.md,POST,/basicOpen/adReport/manage/putSpAdGroup,调整sp广告组,1,广告 / 广告管理 / 修改SP广告组,广告,,否,否,否,P1,否,无,,否,否,,,全量 / 人工确认,删除,广告 模块为非 Walmart 目标平台模块
LX-2C76574F71C3,广告,报告,,SB关键词-广告位报告,SB关键词-广告位报告,/docs/newAd/report/listHsaKeywordPlacementReport.md,POST,/pb/openapi/newad/listHsaKeywordPlacementReport,SB关键词-广告位报告,10,广告 / 报告 / SB关键词-广告位报告,广告,,否,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-D5802011AD7B,广告,报告,,SB分摊,SB分摊,/docs/newAd/baseData/newadsbDivideAsinReports.md,POST,/pb/openapi/newad/sbDivideAsinReports,SB分摊,1,广告 / 报告 / SB分摊,"Amazon, 广告",,否,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-0CA18307F7A5,广告,报告,,SB广告位小时数据,SB广告位小时数据,/docs/newAd/report/sbAdPlacementHourData.md,POST,/pb/openapi/newad/sbAdPlacementHourData,SB广告位小时数据,1,广告 / 报告 / SB广告位小时数据,广告,,否,否,否,P1,否,无,,是,是,report_date,,按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-CA835F6E81F2,广告,报告,,SB广告创意报告,SB广告创意报告,/docs/newAd/report/listHsaProductAdReport.md,POST,/pb/openapi/newad/listHsaProductAdReport,SB广告创意报告,10,广告 / 报告 / SB广告创意报告,"广告, 产品",,否,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-081CA1E01E59,广告,报告,,SB广告归因于广告的购买报告,SB广告归因于广告的购买报告,/docs/newAd/report/hsaPurchasedAsinReports.md,POST,/pb/openapi/newad/hsaPurchasedAsinReports,SB广告归因于广告的购买报告,10,广告 / 报告 / SB广告归因于广告的购买报告,"Amazon, 广告, 采购",,否,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-FE294868EC86,广告,报告,,SB广告活动-广告位报告,SB广告活动-广告位报告,/docs/newAd/report/hsaCampaignPlacementReports.md,POST,/pb/openapi/newad/hsaCampaignPlacementReports,SB广告活动-广告位报告,10,广告 / 报告 / SB广告活动-广告位报告,广告,,否,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-1E023FC3D19A,广告,报告,,SB广告活动小时数据,SB广告活动小时数据,/docs/newAd/report/sbCampaignHourData.md,POST,/pb/openapi/newad/sbCampaignHourData,SB广告活动小时数据,1,广告 / 报告 / SB广告活动小时数据,广告,,否,否,否,P1,否,无,,是,是,report_date,,按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-C950D8D237D2,广告,报告,,SB广告活动报表,SB广告活动报表,/docs/newAd/report/hsaCampaignReports.md,POST,/pb/openapi/newad/hsaCampaignReports,SB广告活动报表,10,广告 / 报告 / SB广告活动报表,广告,,是,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-A95DBBBEAB65,广告,报告,,SB广告的投放报告,SB广告的投放报告,/docs/newAd/report/listHsaTargetingReport.md,POST,/pb/openapi/newad/listHsaTargetingReport,SB广告的投放报告,10,广告 / 报告 / SB广告的投放报告,广告,,否,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-C9638FBFB409,广告,报告,,SB广告组小时数据,SB广告组小时数据,/docs/newAd/report/sbAdGroupHourData.md,POST,/pb/openapi/newad/sbAdGroupHourData,SB广告组小时数据,1,广告 / 报告 / SB广告组小时数据,广告,,否,否,否,P1,否,无,,是,是,report_date,,按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-F12CABEAD851,广告,报告,,SB广告组报表,SB广告组报表,/docs/newAd/report/hsaAdGroupReports.md,POST,/pb/openapi/newad/hsaAdGroupReports,SB广告组报表,10,广告 / 报告 / SB广告组报表,广告,,是,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-8C083D800F51,广告,报告,,SB投放小时数据,SB投放小时数据,/docs/newAd/report/sbTargetHourData.md,POST,/pb/openapi/newad/sbTargetHourData,SB投放小时数据,1,广告 / 报告 / SB投放小时数据,广告,,否,否,否,P3,否,无,,是,是,report_date,,按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-BC26A7360C61,广告,报告,,SB用户搜索词报表,SB用户搜索词报表,/docs/newAd/report/hsaQueryWordReports.md,POST,/pb/openapi/newad/hsaQueryWordReports,SB用户搜索词报表,10,广告 / 报告 / SB用户搜索词报表,广告,,是,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-50D26DEA4A44,广告,报告,,SD匹配的目标报表,SD匹配的目标报表,/docs/newAd/report/sdMatchTargetReports.md,POST,/pb/openapi/newad/sdMatchTargetReports,SD匹配的目标报表,10,广告 / 报告 / SD匹配的目标报表,"广告, 运营",,是,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-8349E3853708,广告,报告,,SD商品定位报表,SD商品定位报表,/docs/newAd/report/sdTargetReports.md,POST,/pb/openapi/newad/sdTargetReports,SD商品定位报表,10,广告 / 报告 / SD商品定位报表,广告,,是,否,否,P0,是,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-5380CB6A41A8,广告,报告,,SD已购买商品报表,SD已购买商品报表,/docs/newAd/report/sdAsinReports.md,POST,/pb/openapi/newad/sdAsinReports,SD已购买商品报表,10,广告 / 报告 / SD已购买商品报表,"Amazon, 广告",,是,否,否,P0,是,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-E6C0FF738B16,广告,报告,,SD广告商品报表,SD广告商品报表,/docs/newAd/report/sdProductAdReports.md,POST,/pb/openapi/newad/sdProductAdReports,SD广告商品报表,10,广告 / 报告 / SD广告商品报表,"广告, 产品",,是,否,否,P0,是,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-3666EC6CF367,广告,报告,,SD广告小时数据,SD广告小时数据,/docs/newAd/report/sdAdvertiseHourData.md,POST,/pb/openapi/newad/sdAdvertiseHourData,SD广告小时数据,1,广告 / 报告 / SD广告小时数据,广告,,否,否,否,P1,否,无,,是,是,report_date,,按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-683AC66EF916,广告,报告,,SD广告活动小时数据,SD广告活动小时数据,/docs/newAd/report/sdCampaignHourData.md,POST,/pb/openapi/newad/sdCampaignHourData,SD广告活动小时数据,1,广告 / 报告 / SD广告活动小时数据,广告,,否,否,否,P1,否,无,,是,是,report_date,,按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-E0BADE8A2D2E,广告,报告,,SD广告活动报表,SD广告活动报表,/docs/newAd/report/sdCampaignReports.md,POST,/pb/openapi/newad/sdCampaignReports,SD广告活动报表,10,广告 / 报告 / SD广告活动报表,广告,,是,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-089548657F54,广告,报告,,SD广告组小时数据,SD广告组小时数据,/docs/newAd/report/sdAdGroupHourData.md,POST,/pb/openapi/newad/sdAdGroupHourData,SD广告组小时数据,1,广告 / 报告 / SD广告组小时数据,广告,,否,否,否,P1,否,无,,是,是,report_date,,按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-EBCD04C65F4E,广告,报告,,SD广告组报表,SD广告组报表,/docs/newAd/report/sdAdGroupReports.md,POST,/pb/openapi/newad/sdAdGroupReports,SD广告组报表,10,广告 / 报告 / SD广告组报表,广告,,是,否,否,P1,否,offset/length,,是,是,report_date,,按店铺循环 + 按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
LX-E47272E9B0EB,广告,报告,,SD投放小时数据,SD投放小时数据,/docs/newAd/report/sdTargetHourData.md,POST,/pb/openapi/newad/sdTargetHourData,SD投放小时数据,1,广告 / 报告 / SD投放小时数据,广告,,否,否,否,P3,否,无,,是,是,report_date,,按日期分段增量,删除,广告 模块为非 Walmart 目标平台模块
